# format org.openvanilla.mcbopomofo.sorted
有-ㄧㄡˇ-意-ㄧˋ-思-ㄙˋ -4.5021
有-ㄧㄡˇ-意-ㄧˋ-思-ㄙ˙ -4.5021
有-ㄧㄡˇ-所-ㄙㄨㄛˇ -4.1655
有-ㄧㄡˇ-所-ㄙㄨㄛˇ-不-ㄅㄨˋ-同-ㄊㄨㄥˊ -4.6012
有-ㄧㄡˇ-效-ㄒㄧㄠˋ -3.9784
有-ㄧㄡˇ-效-ㄒㄧㄠˋ-率-ㄌㄩˋ -4.6909
有-ㄧㄡˇ-效-ㄒㄧㄠˋ-的-ㄉㄜ˙ -4.4614
有-ㄧㄡˇ-時-ㄕˊ -3.7995
有-ㄧㄡˇ-時-ㄕˊ-候-ㄏㄡˋ -3.6851
有-ㄧㄡˇ-期-ㄑㄧˊ-徒-ㄊㄨˊ-刑-ㄒㄧㄥˊ -4.4699
有-ㄧㄡˇ-機-ㄐㄧ -4.2002
有-ㄧㄡˇ-機-ㄐㄧ-會-ㄏㄨㄟˋ -4.0126
有-ㄧㄡˇ-權-ㄑㄩㄢˊ -4.6858
有-ㄧㄡˇ-沒-ㄇㄟˊ-有-ㄧㄡˇ -3.4069
有-ㄧㄡˇ-無-ㄨˊ -4.6057
有-ㄧㄡˇ-用-ㄩㄥˋ -4.3029
有-ㄧㄡˇ-的-ㄉㄜ˙ -3.5893
有-ㄧㄡˇ-的-ㄉㄧˋ -3.5893
有-ㄧㄡˇ-看-ㄎㄢˋ -4.4563
有-ㄧㄡˇ-看-ㄎㄢˋ-到-ㄉㄠˋ -4.3024
有-ㄧㄡˇ-線-ㄒㄧㄢˋ -4.5251
有-ㄧㄡˇ-線-ㄒㄧㄢˋ-電-ㄉㄧㄢˋ-視-ㄕˋ -3.9340
有-ㄧㄡˇ-線-ㄒㄧㄢˋ-電-ㄉㄧㄢˋ-視-ㄕˋ-系-ㄒㄧˋ-統-ㄊㄨㄥˇ -4.4047
有-ㄧㄡˇ-能-ㄋㄥˊ-力-ㄌㄧˋ -4.5818
有-ㄧㄡˇ-著-ㄓㄜ˙ -4.5738
有-ㄧㄡˇ-著-ㄓㄠˊ -4.5738
有-ㄧㄡˇ-趣-ㄑㄩˋ -4.1540
有-ㄧㄡˇ-趣-ㄑㄩˋ-的-ㄉㄜ˙ -4.1973
有-ㄧㄡˇ-錢-ㄑㄧㄢˊ -4.4966
有-ㄧㄡˇ-關-ㄍㄨㄢ -3.6342
有-ㄧㄡˇ-關-ㄍㄨㄢ-係-ㄒㄧˋ -4.3860
有-ㄧㄡˇ-關-ㄍㄨㄢ-的-ㄉㄜ˙ -4.5021
有-ㄧㄡˇ-限-ㄒㄧㄢˋ -4.1570
有-ㄧㄡˇ-限-ㄒㄧㄢˋ-公-ㄍㄨㄥ-司-ㄙ -4.2084
有-ㄧㄡˇ-點-ㄉㄧㄢˇ -3.8853
有-ㄧㄡˇ-點-ㄉㄧㄢˇ-像-ㄒㄧㄤˋ -4.6610
朋-ㄆㄥˊ-儕-ㄔㄞˊ -7.4725
朋-ㄆㄥˊ-分-ㄈㄣ-花-ㄏㄨㄚ-用-ㄩㄥˋ -6.6098
朋-ㄆㄥˊ-友-ㄧㄡˇ -3.3438
朋-ㄆㄥˊ-友-ㄧㄡˇ-們-ㄇㄣˊ -4.4897
朋-ㄆㄥˊ-友-ㄧㄡˇ-們-ㄇㄣ˙ -4.4897
朋-ㄆㄥˊ-比-ㄅㄧˋ-作-ㄗㄨㄛˋ-仇-ㄔㄡˊ -6.6098
朋-ㄆㄥˊ-比-ㄅㄧˋ-作-ㄗㄨㄛˋ-奸-ㄐㄧㄢ -6.6098
朋-ㄆㄥˊ-比-ㄅㄧˋ-為-ㄨㄟˊ-奸-ㄐㄧㄢ -6.3088
朋-ㄆㄥˊ-輩-ㄅㄟˋ -6.8705
朋-ㄆㄥˊ-馳-ㄔˊ -6.1301
朋-ㄆㄥˊ-黨-ㄉㄤˇ -6.6944
朋-ㄆㄥˊ-黨-ㄉㄤˇ-為-ㄨㄟˊ-奸-ㄐㄧㄢ -6.6098
服-ㄈㄨˊ-下-ㄒㄧㄚˋ -6.3933
服-ㄈㄨˊ-下-ㄒㄧㄚˋ-去-ㄑㄩˋ -6.7401
服-ㄈㄨˊ-不-ㄅㄨˋ-服-ㄈㄨˊ -6.4391
服-ㄈㄨˊ-了-ㄌㄜ˙ -5.6801
服-ㄈㄨˊ-事-ㄕˋ -6.8705
服-ㄈㄨˊ-人-ㄖㄣˊ -5.8705
服-ㄈㄨˊ-侍-ㄕˋ -5.8493
服-ㄈㄨˊ-兵-ㄅㄧㄥ-役-ㄧˋ -5.5097
服-ㄈㄨˊ-刑-ㄒㄧㄥˊ -5.6033
服-ㄈㄨˊ-到-ㄉㄠˋ -6.3264
服-ㄈㄨˊ-務-ㄨˋ -3.4323
服-ㄈㄨˊ-務-ㄨˋ-台-ㄊㄞˊ -5.3784
服-ㄈㄨˊ-務-ㄨˋ-周-ㄓㄡ-到-ㄉㄠˋ -6.6098
服-ㄈㄨˊ-務-ㄨˋ-性-ㄒㄧㄥˋ -5.2488
服-ㄈㄨˊ-務-ㄨˋ-態-ㄊㄞˋ-度-ㄉㄨˋ -5.4057
服-ㄈㄨˊ-務-ㄨˋ-所-ㄙㄨㄛˇ -5.6262
服-ㄈㄨˊ-務-ㄨˋ-收-ㄕㄡ-入-ㄖㄨˋ -6.6098
服-ㄈㄨˊ-務-ㄨˋ-於-ㄩˊ -5.5640
服-ㄈㄨˊ-務-ㄨˋ-業-ㄧㄝˋ -4.3169
服-ㄈㄨˊ-務-ㄨˋ-生-ㄕㄥ -4.9477
服-ㄈㄨˊ-務-ㄨˋ-社-ㄕㄜˋ -5.4614
服-ㄈㄨˊ-務-ㄨˋ-站-ㄓㄢˋ -4.9998
服-ㄈㄨˊ-務-ㄨˋ-處-ㄔㄨˋ -5.1067
服-ㄈㄨˊ-務-ㄨˋ-處-ㄔㄨˋ-長-ㄓㄤˇ -6.3088
服-ㄈㄨˊ-務-ㄨˋ-費-ㄈㄟˋ -5.0499
服-ㄈㄨˊ-務-ㄨˋ-費-ㄈㄟˋ-率-ㄌㄩˋ -6.0077
服-ㄈㄨˊ-勞-ㄌㄠˊ-役-ㄧˋ -6.7401
服-ㄈㄨˊ-勤-ㄑㄧㄣˊ -6.4725
服-ㄈㄨˊ-喪-ㄙㄤ -6.4725
服-ㄈㄨˊ-好-ㄏㄠˇ -6.8705
服-ㄈㄨˊ-役-ㄧˋ -5.0711
服-ㄈㄨˊ-從-ㄘㄨㄥˊ -5.1503
服-ㄈㄨˊ-從-ㄘㄨㄥˊ-性-ㄒㄧㄥˋ -6.4391
服-ㄈㄨˊ-從-ㄘㄨㄥˊ-於-ㄩˊ -6.4391
服-ㄈㄨˊ-服-ㄈㄨˊ-貼-ㄊㄧㄝ-貼-ㄊㄧㄝ -6.0077
服-ㄈㄨˊ-毒-ㄉㄨˊ -6.3264
服-ㄈㄨˊ-毒-ㄉㄨˊ-自-ㄗˋ-殺-ㄕㄚ -6.6098
服-ㄈㄨˊ-毒-ㄉㄨˊ-自-ㄗˋ-盡-ㄐㄧㄣˋ -6.3088
服-ㄈㄨˊ-氣-ㄑㄧˋ -5.3390
服-ㄈㄨˊ-法-ㄈㄚˇ -6.3264
服-ㄈㄨˊ-滿-ㄇㄢˇ -6.6944
服-ㄈㄨˊ-用-ㄩㄥˋ -4.8350
服-ㄈㄨˊ-用-ㄩㄥˋ-藥-ㄧㄠˋ -6.0412
服-ㄈㄨˊ-眾-ㄓㄨㄥˋ -6.6944
服-ㄈㄨˊ-禁-ㄐㄧㄣˋ-藥-ㄧㄠˋ -6.4391
服-ㄈㄨˊ-老-ㄌㄠˇ -6.5694
服-ㄈㄨˊ-膺-ㄧㄥ -6.2684
服-ㄈㄨˊ-藥-ㄧㄠˋ -5.2794
服-ㄈㄨˊ-裝-ㄓㄨㄤ -4.6636
服-ㄈㄨˊ-裝-ㄓㄨㄤ-店-ㄉㄧㄢˋ -5.8370
服-ㄈㄨˊ-裝-ㄓㄨㄤ-秀-ㄒㄧㄡˋ -5.3599
服-ㄈㄨˊ-裝-ㄓㄨㄤ-費-ㄈㄟˋ -6.7401
服-ㄈㄨˊ-貼-ㄊㄧㄝ -6.4725
服-ㄈㄨˊ-輸-ㄕㄨ -5.9674
服-ㄈㄨˊ-過-ㄍㄨㄛˋ -6.6944
服-ㄈㄨˊ-部-ㄅㄨˋ -6.4725
服-ㄈㄨˊ-食-ㄕˊ -5.1070
服-ㄈㄨˊ-飾-ㄕˋ -4.9020
服-ㄈㄨˊ-飾-ㄕˋ-品-ㄆㄧㄣˇ -6.4391
服-ㄈㄨˊ-飾-ㄕˋ-店-ㄉㄧㄢˋ -5.5940
朔-ㄕㄨㄛˋ-方-ㄈㄤ -7.1715
朔-ㄕㄨㄛˋ-日-ㄖˋ -6.8705
朔-ㄕㄨㄛˋ-月-ㄩㄝˋ -7.1715
朔-ㄕㄨㄛˋ-望-ㄨㄤˋ -7.1715
朔-ㄕㄨㄛˋ-望-ㄨㄤˋ-月-ㄩㄝˋ -6.7401
朔-ㄕㄨㄛˋ-氣-ㄑㄧˋ -7.4725
朔-ㄕㄨㄛˋ-邊-ㄅㄧㄢ -7.4725
朔-ㄕㄨㄛˋ-風-ㄈㄥ -6.6944
朔-ㄕㄨㄛˋ-風-ㄈㄥ-凜-ㄌㄧㄣˇ-冽-ㄌㄧㄝˋ -6.6098
朕-ㄓㄣˋ-兆-ㄓㄠˋ -7.4725
朗-ㄌㄤˇ-朗-ㄌㄤˇ -5.8098
朗-ㄌㄤˇ-朗-ㄌㄤˇ-上-ㄕㄤˋ-口-ㄎㄡˇ -5.1626
朗-ㄌㄤˇ-格-ㄍㄜˊ -7.1715
朗-ㄌㄤˇ-然-ㄖㄢˊ-若-ㄖㄨㄛˋ-揭-ㄐㄧㄝ -6.6098
朗-ㄌㄤˇ-爽-ㄕㄨㄤˇ -7.4725
朗-ㄌㄤˇ-詠-ㄩㄥˇ -7.4725
朗-ㄌㄤˇ-誦-ㄙㄨㄥˋ -5.6530
朗-ㄌㄤˇ-誦-ㄙㄨㄥˋ-會-ㄏㄨㄟˋ -6.2630
朗-ㄌㄤˇ-讀-ㄉㄨˊ -5.7243
朗-ㄌㄤˇ-讀-ㄉㄨˊ-比-ㄅㄧˇ-賽-ㄙㄞˋ -6.6098
望-ㄨㄤˋ-之-ㄓ-儼-ㄧㄢˇ-然-ㄖㄢˊ -5.8317
望-ㄨㄤˋ-之-ㄓ-卻-ㄑㄩㄝˋ-步-ㄅㄨˋ -6.6098
望-ㄨㄤˋ-你-ㄋㄧˇ -5.0677
望-ㄨㄤˋ-你-ㄋㄧˇ-早-ㄗㄠˇ-歸-ㄍㄨㄟ -6.6098
望-ㄨㄤˋ-其-ㄑㄧˊ-項-ㄒㄧㄤˋ-背-ㄅㄟˋ -5.4057
望-ㄨㄤˋ-出-ㄔㄨ-去-ㄑㄩˋ -6.0412
望-ㄨㄤˋ-到-ㄉㄠˋ -5.8705
望-ㄨㄤˋ-向-ㄒㄧㄤˋ -6.4725
望-ㄨㄤˋ-塵-ㄔㄣˊ -6.0576
望-ㄨㄤˋ-塵-ㄔㄣˊ-不-ㄅㄨˋ-及-ㄐㄧˊ -6.6098
望-ㄨㄤˋ-塵-ㄔㄣˊ-莫-ㄇㄛˋ-及-ㄐㄧˊ -5.2296
望-ㄨㄤˋ-塵-ㄔㄣˊ-靡-ㄇㄧˇ-及-ㄐㄧˊ -6.6098
望-ㄨㄤˋ-外-ㄨㄞˋ -5.8291
望-ㄨㄤˋ-女-ㄋㄩˇ -6.3264
望-ㄨㄤˋ-女-ㄋㄩˇ-成-ㄔㄥˊ-鳳-ㄈㄥˋ -5.7067
望-ㄨㄤˋ-子-ㄗˇ -5.9954
望-ㄨㄤˋ-子-ㄗˇ-成-ㄔㄥˊ-龍-ㄌㄨㄥˊ -5.1626
望-ㄨㄤˋ-安-ㄢ -5.9954
望-ㄨㄤˋ-安-ㄢ-島-ㄉㄠˇ -6.0412
望-ㄨㄤˋ-安-ㄢ-鄉-ㄒㄧㄤ -6.2630
望-ㄨㄤˋ-彌-ㄇㄧˊ-撒-ㄙㄚ -6.7401
望-ㄨㄤˋ-文-ㄨㄣˊ-生-ㄕㄥ-義-ㄧˋ -5.7067
望-ㄨㄤˋ-族-ㄗㄨˊ -6.1301
望-ㄨㄤˋ-日-ㄖˋ -6.2173
望-ㄨㄤˋ-月-ㄩㄝˋ -6.1715
望-ㄨㄤˋ-望-ㄨㄤˋ -6.0576
望-ㄨㄤˋ-梅-ㄇㄟˊ -6.8705
望-ㄨㄤˋ-梅-ㄇㄟˊ-止-ㄓˇ-渴-ㄎㄜˇ -6.3088
望-ㄨㄤˋ-梅-ㄇㄟˊ-消-ㄒㄧㄠ-渴-ㄎㄜˇ -6.6098
望-ㄨㄤˋ-樓-ㄌㄡˊ -7.1715
望-ㄨㄤˋ-樓-ㄌㄡˊ-台-ㄊㄞˊ -7.0412
望-ㄨㄤˋ-洋-ㄧㄤˊ-之-ㄓ-嘆-ㄊㄢˋ -6.6098
望-ㄨㄤˋ-洋-ㄧㄤˊ-而-ㄦˊ-嘆-ㄊㄢˋ -6.6098
望-ㄨㄤˋ-洋-ㄧㄤˊ-興-ㄒㄧㄥ-嘆-ㄊㄢˋ -6.6098
望-ㄨㄤˋ-洋-ㄧㄤˊ-興-ㄒㄧㄥ-歎-ㄊㄢˋ -6.6098
望-ㄨㄤˋ-洋-ㄧㄤˊ-驚-ㄐㄧㄥ-歎-ㄊㄢˋ -6.6098
望-ㄨㄤˋ-眼-ㄧㄢˇ-將-ㄐㄧㄤ-穿-ㄔㄨㄢ -6.6098
望-ㄨㄤˋ-眼-ㄧㄢˇ-應-ㄧㄥ-穿-ㄔㄨㄢ -6.6098
望-ㄨㄤˋ-眼-ㄧㄢˇ-欲-ㄩˋ-穿-ㄔㄨㄢ -5.7067
望-ㄨㄤˋ-眼-ㄧㄢˇ-穿-ㄔㄨㄢ -7.0412
望-ㄨㄤˋ-穿-ㄔㄨㄢ -6.6944
望-ㄨㄤˋ-穿-ㄔㄨㄢ-秋-ㄑㄧㄡ-水-ㄕㄨㄟˇ -6.3088
望-ㄨㄤˋ-而-ㄦˊ -5.9162
望-ㄨㄤˋ-而-ㄦˊ-卻-ㄑㄩㄝˋ-步-ㄅㄨˋ -5.7067
望-ㄨㄤˋ-而-ㄦˊ-生-ㄕㄥ-畏-ㄨㄟˋ -5.8317
望-ㄨㄤˋ-聞-ㄨㄣˊ-問-ㄨㄣˋ-切-ㄑㄧㄝˋ -6.6098
望-ㄨㄤˋ-著-ㄓㄜ˙ -5.3390
望-ㄨㄤˋ-見-ㄐㄧㄢˋ -5.5280
望-ㄨㄤˋ-遠-ㄩㄢˇ -4.9756
望-ㄨㄤˋ-遠-ㄩㄢˇ-鏡-ㄐㄧㄥˋ -4.5669
望-ㄨㄤˋ-鄉-ㄒㄧㄤ -5.9411
望-ㄨㄤˋ-門-ㄇㄣˊ-投-ㄊㄡˊ-止-ㄓˇ -6.6098
望-ㄨㄤˋ-風-ㄈㄥ -6.6944
望-ㄨㄤˋ-風-ㄈㄥ-披-ㄆㄧ-靡-ㄇㄧˇ -6.6098
望-ㄨㄤˋ-風-ㄈㄥ-披-ㄆㄧ-靡-ㄇㄧˊ -6.6098
望-ㄨㄤˋ-風-ㄈㄥ-撲-ㄆㄨ-影-ㄧㄥˇ -6.6098
望-ㄨㄤˋ-風-ㄈㄥ-而-ㄦˊ-潰-ㄎㄨㄟˋ -6.6098
望-ㄨㄤˋ-風-ㄈㄥ-而-ㄦˊ-逃-ㄊㄠˊ -6.3088
望-ㄨㄤˋ-風-ㄈㄥ-而-ㄦˊ-靡-ㄇㄧˇ -6.6098
望-ㄨㄤˋ-風-ㄈㄥ-逃-ㄊㄠˊ-竄-ㄘㄨㄢˋ -6.6098
朝-ㄓㄠ-三-ㄙㄢ-暮-ㄇㄨˋ-四-ㄙˋ -5.6098
朝-ㄓㄠ-不-ㄅㄨˋ-保-ㄅㄠˇ-夕-ㄒㄧˋ -6.0077
朝-ㄓㄠ-九-ㄐㄧㄡˇ-晚-ㄨㄢˇ-五-ㄨˇ -5.3545
朝-ㄓㄠ-令-ㄌㄧㄥˋ-夕-ㄒㄧˋ-改-ㄍㄞˇ -5.7067
朝-ㄓㄠ-令-ㄌㄧㄥˋ-暮-ㄇㄨˋ-改-ㄍㄞˇ -6.6098
朝-ㄓㄠ-四-ㄙˋ-暮-ㄇㄨˋ-三-ㄙㄢ -6.3088
朝-ㄓㄠ-夕-ㄒㄧˋ -5.6801
朝-ㄓㄠ-夕-ㄒㄧˋ-相-ㄒㄧㄤ-處-ㄔㄨˇ -6.0077
朝-ㄓㄠ-思-ㄙ-暮-ㄇㄨˋ-想-ㄒㄧㄤˇ -5.4637
朝-ㄓㄠ-日-ㄖˋ -5.6663
朝-ㄓㄠ-日-ㄖˋ-新-ㄒㄧㄣ-聞-ㄨㄣˊ -5.0783
朝-ㄓㄠ-旭-ㄒㄩˋ -7.1715
朝-ㄓㄠ-暉-ㄏㄨㄟ -6.8705
朝-ㄓㄠ-曦-ㄒㄧ -7.4725
朝-ㄓㄠ-會-ㄏㄨㄟˋ -5.4813
朝-ㄓㄠ-朝-ㄓㄠ -7.1715
朝-ㄓㄠ-朝-ㄓㄠ-夕-ㄒㄧˋ-夕-ㄒㄧˋ -6.6098
朝-ㄓㄠ-朝-ㄓㄠ-暮-ㄇㄨˋ-暮-ㄇㄨˋ -6.6098
朝-ㄓㄠ-楚-ㄔㄨˇ-暮-ㄇㄨˋ-秦-ㄑㄧㄣˊ -6.6098
朝-ㄓㄠ-氣-ㄑㄧˋ -5.6274
朝-ㄓㄠ-氣-ㄑㄧˋ-蓬-ㄆㄥˊ-勃-ㄅㄛˊ -5.3545
朝-ㄓㄠ-生-ㄕㄥ-暮-ㄇㄨˋ-死-ㄙˇ -6.3088
朝-ㄓㄠ-發-ㄈㄚ-夕-ㄒㄧˋ-至-ㄓˋ -6.6098
朝-ㄓㄠ-秦-ㄑㄧㄣˊ-暮-ㄇㄨˋ-楚-ㄔㄨˇ -6.6098
朝-ㄓㄠ-鐘-ㄓㄨㄥ-暮-ㄇㄨˋ-鼓-ㄍㄨˇ -6.6098
朝-ㄓㄠ-陽-ㄧㄤˊ -5.5694
朝-ㄓㄠ-陽-ㄧㄤˊ-科-ㄎㄜ-技-ㄐㄧˋ-大-ㄉㄚˋ-學-ㄒㄩㄝˊ -4.8440
朝-ㄓㄠ-霞-ㄒㄧㄚˊ -6.2173
朝-ㄓㄠ-露-ㄌㄨˋ -6.3933
朝-ㄔㄠˊ-上-ㄕㄤˋ -5.9954
朝-ㄔㄠˊ-下-ㄒㄧㄚˋ -6.0254
朝-ㄔㄠˊ-代-ㄉㄞˋ -5.7091
朝-ㄔㄠˊ-前-ㄑㄧㄢˊ -6.8705
朝-ㄔㄠˊ-右-ㄧㄡˋ -7.1715
朝-ㄔㄠˊ-向-ㄒㄧㄤˋ -5.0042
朝-ㄔㄠˊ-報-ㄅㄠˋ -6.6944
朝-ㄔㄠˊ-外-ㄨㄞˋ -6.3264
朝-ㄔㄠˊ-天-ㄊㄧㄢ -5.8291
朝-ㄔㄠˊ-天-ㄊㄧㄢ-宮-ㄍㄨㄥ -6.2630
朝-ㄔㄠˊ-山-ㄕㄢ -6.1715
朝-ㄔㄠˊ-左-ㄗㄨㄛˇ-邊-ㄅㄧㄢ -6.4391
朝-ㄔㄠˊ-廷-ㄊㄧㄥˊ -5.1938
朝-ㄔㄠˊ-拜-ㄅㄞˋ -6.1715
朝-ㄔㄠˊ-政-ㄓㄥˋ -6.4725
朝-ㄔㄠˊ-服-ㄈㄨˊ -6.6944
朝-ㄔㄠˊ-東-ㄉㄨㄥ-北-ㄅㄟˇ -6.7401
朝-ㄔㄠˊ-東-ㄉㄨㄥ-南-ㄋㄢˊ -6.7401
朝-ㄔㄠˊ-綱-ㄍㄤ -7.4725
朝-ㄔㄠˊ-聖-ㄕㄥˋ -5.6152
朝-ㄔㄠˊ-聖-ㄕㄥˋ-團-ㄊㄨㄢˊ -6.7401
朝-ㄔㄠˊ-聘-ㄆㄧㄣˋ -7.1715
朝-ㄔㄠˊ-聘-ㄆㄧㄥˋ -7.1715
朝-ㄔㄠˊ-臣-ㄔㄣˊ -7.4725
朝-ㄔㄠˊ-西-ㄒㄧ-北-ㄅㄟˇ -6.4391
朝-ㄔㄠˊ-見-ㄐㄧㄢˋ -7.1715
朝-ㄔㄠˊ-覲-ㄐㄧㄣˇ -6.5694
朝-ㄔㄠˊ-貢-ㄍㄨㄥˋ -6.3264
朝-ㄔㄠˊ-貴-ㄍㄨㄟˋ -7.1715
朝-ㄔㄠˊ-野-ㄧㄝˇ -4.4734
朝-ㄔㄠˊ-野-ㄧㄝˇ-兩-ㄌㄧㄤˇ-黨-ㄉㄤˇ -6.3088
朝-ㄔㄠˊ-青-ㄑㄧㄥ-龍-ㄌㄨㄥˊ -6.7401
朝-ㄔㄠˊ-鮮-ㄒㄧㄢ -5.0746
朝-ㄔㄠˊ-鮮-ㄒㄧㄢ-人-ㄖㄣˊ -5.6610
朝-ㄔㄠˊ-鮮-ㄒㄧㄢ-半-ㄅㄢˋ-島-ㄉㄠˇ -4.7067
朝-ㄔㄠˊ-鮮-ㄒㄧㄢ-日-ㄖˋ-報-ㄅㄠˋ -5.3545
朝-ㄔㄠˊ-鮮-ㄒㄧㄢ-語-ㄩˇ -6.7401
期-ㄑㄧˊ-中-ㄓㄨㄥ -5.0816
期-ㄑㄧˊ-中-ㄓㄨㄥ-考-ㄎㄠˇ -5.5640
期-ㄑㄧˊ-中-ㄓㄨㄥ-選-ㄒㄩㄢˇ-舉-ㄐㄩˇ -5.5306
期-ㄑㄧˊ-刊-ㄎㄢ -4.7213
期-ㄑㄧˊ-初-ㄔㄨ-存-ㄘㄨㄣˊ-貨-ㄏㄨㄛˋ -6.6098
期-ㄑㄧˊ-勉-ㄇㄧㄢˇ -5.7243
期-ㄑㄧˊ-待-ㄉㄞˋ -4.1829
期-ㄑㄧˊ-待-ㄉㄞˋ-著-ㄓㄜ˙ -6.2630
期-ㄑㄧˊ-收-ㄕㄡ -6.0923
期-ㄑㄧˊ-數-ㄕㄨˋ -6.2173
期-ㄑㄧˊ-日-ㄖˋ -5.2370
期-ㄑㄧˊ-望-ㄨㄤˋ -4.3963
期-ㄑㄧˊ-望-ㄨㄤˋ-值-ㄓˊ -5.6987
期-ㄑㄧˊ-期-ㄑㄧˊ-艾-ㄞˋ-艾-ㄞˋ -6.3088
期-ㄑㄧˊ-末-ㄇㄛˋ -5.0412
期-ㄑㄧˊ-末-ㄇㄛˋ-存-ㄘㄨㄣˊ-貨-ㄏㄨㄛˋ -6.6098
期-ㄑㄧˊ-末-ㄇㄛˋ-考-ㄎㄠˇ -5.0412
期-ㄑㄧˊ-滿-ㄇㄢˇ -5.5087
期-ㄑㄧˊ-盼-ㄆㄢˋ -4.9647
期-ㄑㄧˊ-盼-ㄆㄢˋ-的-ㄉㄜ˙ -5.6987
期-ㄑㄧˊ-票-ㄆㄧㄠˋ -6.2173
期-ㄑㄧˊ-約-ㄩㄝ -6.0576
期-ㄑㄧˊ-終-ㄓㄨㄥ-考-ㄎㄠˇ -7.0412
期-ㄑㄧˊ-考-ㄎㄠˇ -6.6944
期-ㄑㄧˊ-許-ㄒㄩˇ -4.8770
期-ㄑㄧˊ-貨-ㄏㄨㄛˋ -4.8882
期-ㄑㄧˊ-貨-ㄏㄨㄛˋ-公-ㄍㄨㄥ-會-ㄏㄨㄟˋ -6.6098
期-ㄑㄧˊ-間-ㄐㄧㄢ -3.9567
期-ㄑㄧˊ-限-ㄒㄧㄢˋ -4.6691
朦-ㄇㄥˊ-朦-ㄇㄥˊ -6.8705
朦-ㄇㄥˊ-朦-ㄇㄥˊ-朧-ㄌㄨㄥˊ-朧-ㄌㄨㄥˊ -6.3088
朦-ㄇㄥˊ-朧-ㄌㄨㄥˊ -5.5483
朦-ㄇㄥˊ-混-ㄏㄨㄣˋ -7.4725
朦-ㄇㄥˊ-蔽-ㄅㄧˋ -7.4725
朦-ㄇㄥˊ-騙-ㄆㄧㄢˋ -7.4725
木-ㄇㄨˋ-乃-ㄋㄞˇ-伊-ㄧ -5.3088
木-ㄇㄨˋ-偶-ㄡˇ -5.7401
木-ㄇㄨˋ-刻-ㄎㄜ -5.8098
木-ㄇㄨˋ-刻-ㄎㄜˋ -5.8098
木-ㄇㄨˋ-匠-ㄐㄧㄤˋ -5.6663
木-ㄇㄨˋ-塊-ㄎㄨㄞˋ -6.3933
木-ㄇㄨˋ-屋-ㄨ -5.4311
木-ㄇㄨˋ-屐-ㄐㄧ -6.3933
木-ㄇㄨˋ-屑-ㄒㄧㄝˋ -6.0923
木-ㄇㄨˋ-工-ㄍㄨㄥ -5.7736
木-ㄇㄨˋ-料-ㄌㄧㄠˋ -5.9674
木-ㄇㄨˋ-星-ㄒㄧㄥ -5.5804
木-ㄇㄨˋ-本-ㄅㄣˇ -6.3933
木-ㄇㄨˋ-材-ㄘㄞˊ -4.9462
木-ㄇㄨˋ-村-ㄘㄨㄣ -5.6944
木-ㄇㄨˋ-村-ㄘㄨㄣ-拓-ㄊㄨㄛˋ-哉-ㄗㄞ -5.8317
木-ㄇㄨˋ-板-ㄅㄢˇ -5.3264
木-ㄇㄨˋ-林-ㄌㄧㄣˊ -5.6152
木-ㄇㄨˋ-架-ㄐㄧㄚˋ -6.3933
木-ㄇㄨˋ-柴-ㄔㄞˊ -6.1715
木-ㄇㄨˋ-柵-ㄓㄚˋ -5.0285
木-ㄇㄨˋ-柵-ㄓㄚˋ-動-ㄉㄨㄥˋ-物-ㄨˋ-園-ㄩㄢˊ -4.8774
木-ㄇㄨˋ-柵-ㄓㄚˋ-區-ㄑㄩ -6.2630
木-ㄇㄨˋ-柵-ㄓㄚˋ-國-ㄍㄨㄛˊ-中-ㄓㄨㄥ -6.3088
木-ㄇㄨˋ-柵-ㄓㄚˋ-線-ㄒㄧㄢˋ -5.1604
木-ㄇㄨˋ-柵-ㄓㄚˋ-高-ㄍㄠ-工-ㄍㄨㄥ -6.3088
木-ㄇㄨˋ-桶-ㄊㄨㄥˇ -6.2173
木-ㄇㄨˋ-條-ㄊㄧㄠˊ -6.0254
木-ㄇㄨˋ-棉-ㄇㄧㄢˊ -5.9162
木-ㄇㄨˋ-棍-ㄍㄨㄣˋ -6.1715
木-ㄇㄨˋ-棒-ㄅㄤˋ -6.1715
木-ㄇㄨˋ-椅-ㄧˇ -6.3264
木-ㄇㄨˋ-樁-ㄓㄨㄤ -5.9954
木-ㄇㄨˋ-炭-ㄊㄢˋ -5.7736
木-ㄇㄨˋ-然-ㄖㄢˊ -6.3264
木-ㄇㄨˋ-牛-ㄋㄧㄡˊ-流-ㄌㄧㄡˊ-馬-ㄇㄚˇ -6.3088
木-ㄇㄨˋ-琴-ㄑㄧㄣˊ -5.8493
木-ㄇㄨˋ-瓜-ㄍㄨㄚ -5.3862
木-ㄇㄨˋ-瓜-ㄍㄨㄚ-牛-ㄋㄧㄡˊ-奶-ㄋㄞˇ -5.1948
木-ㄇㄨˋ-箱-ㄒㄧㄤ -6.0254
木-ㄇㄨˋ-耳-ㄦˇ -5.8705
木-ㄇㄨˋ-舟-ㄓㄡ -5.6801
木-ㄇㄨˋ-船-ㄔㄨㄢˊ -6.1715
木-ㄇㄨˋ-蘭-ㄌㄢˊ -5.4081
木-ㄇㄨˋ-製-ㄓˋ -5.7736
木-ㄇㄨˋ-訥-ㄋㄚˋ -6.2684
木-ㄇㄨˋ-訥-ㄋㄜˋ -6.2684
